PM10_GRIMM,PM25_GRIMM,PM1_GRIMM,PM10_OPC_N2_1,PM25_OPC_N2_1,PM1_OPC_N2_1,PM10_OPC_N2_2,PM25_OPC_N2_2,PM1_OPC_N2_2,PM25_NOVA,PM10_NOVA,PM25_EVM7,Temperature_dht11_1,RH_dht11_1,Temperature_dht11_2,RH_dht11_2,Temperature_kestrel,RH_kestrel,Wind_Speed_KESTREL
101.03,56.07,38.22,60.4,43.82,35.88,62.93,41.61,34.08,34.77,48.46,77.03,34.35,72.71,38.88,59.06,34.07,70.45,0.08
102.94,57.14,38.63,61.41,43.06,35.13,62.72,40.94,33.46,33.37,49.62,78.73,34.94,72.67,39,58.31,34.33,70.62,0
98.18,56.28,39.64,52.22,42.13,35.19,49.77,39.81,33.39,37.11,51.02,81.33,34.81,71.44,38.59,57.59,33.73,70.68,0.93
106.09,56.78,38.49,56.91,41.16,34.29,48.6,39.56,33.19,34.35,47.44,75.57,34.94,71.29,38,58.59,33.83,71.37,0.61
91.32,56.02,38.03,56.15,42.55,34.73,54.86,39.38,32.57,35.1,52.57,80.23,35,71.39,38.73,58.4,34.02,71.26,0.58
96.37,56.33,37.77,48.77,40.48,33.81,51.71,39.32,32.74,34.56,48.82,79.08,35,70.17,39,57.41,33.88,71.05,0.85
108.09,57.95,38.8,69.65,42.29,34.56,56.41,38.97,31.96,33.82,51.13,80.32,35,70.11,39,57.88,34.1,71.08,0.2
156.37,60.59,39.05,78.68,41.75,33.93,59.95,36.62,30,33.09,50.64,72.68,35.89,69.61,40,55,34.85,69.32,0
163.28,61.14,40.96,110.95,42.08,33.9,77.28,36.26,29.42,33.64,56.01,78.4,36,68.61,40.59,54.24,35.08,68.01,0
137.18,64.24,41.52,74.86,44.9,36.44,65.97,41.98,34.52,34.76,55.58,76.82,36,68.63,41,52.75,34.98,68.31,0
218.2,63.87,41.39,102.93,43.97,35.32,70.39,39.47,31.86,33.76,52.31,74.93,36,68.63,41,52.87,34.23,69.86,0.44
135.43,56.81,38,57.49,39.7,32.44,56.7,36.95,30.5,33.16,61.85,82.8,34.94,75,40.61,53.17,34.92,69.83,0.28
97.13,53.5,37.63,52.23,40.99,34.12,52.5,38.74,32.45,33.8,47.47,88.02,35.95,68.79,40,52.94,34.19,69.49,0.74
100.42,56.26,38,49.74,40.68,33.74,47.96,38.12,31.9,34.81,49.89,75.37,35.29,68.53,39.53,54.53,33.98,70.38,0.88
117.75,58.09,39.79,67.23,41.39,33.98,58.83,38.17,31.37,34.86,50.25,78.02,35,69.44,39,56.33,34.45,70.33,0.26
110.57,61.07,41.86,58.49,43.13,35.54,51.11,39.66,32.67,35.48,52.09,81.35,35,70.76,39.61,55.89,34.63,69.33,0
102.19,56.93,39.23,57.94,43.21,35.86,52.37,39.45,32.81,34.62,49.88,81.02,35,69.88,40,54.17,34.58,68.93,0.3
95.63,56.81,39.22,50.67,43.1,36.03,54.14,41.35,34.7,37.01,51.48,85.62,34.74,70.47,38.71,56.35,33.6,70.45,1.29
103.46,58.87,39.64,48.84,40.63,34.02,52.17,40.63,34.11,38.95,51.87,80.28,34,71.72,37.44,59.56,33.33,71.93,1.44
103.26,58.02,39.56,48.29,41.64,34.7,51.62,41.13,34.39,38.4,55.74,80.32,34,73,37,61.18,33.39,72.27,1.14
111.33,62.76,41,55.07,45.85,37.82,53.62,42.84,35.36,37.01,57.36,83.37,34,73.41,37,61,33.77,71.55,0.68
128.4,63.48,41.17,73.65,47.08,38.15,61.28,42.99,35.24,37.25,56.56,78.65,34,73.06,37.13,61.07,33.53,72.03,0.71
153.66,67.91,42.99,85.23,51.46,41.51,71.72,46.87,38.07,36.33,57.21,82.97,34.11,72.22,38,59.89,34.08,70.73,0.17
172.29,62.74,40.85,98.8,46.51,37.54,72.22,42.8,34.72,38.54,67.06,80.45,34.06,72.28,38,59,33.85,70.97,0.44
167.1,61.33,40.47,102.19,45.25,36.73,86.34,42.23,34.58,35.33,59.45,89.47,34,73.22,38,58.82,34.4,70,0
143.89,74.04,44.38,75.67,54.8,43.92,74.93,51.12,41.26,39.74,65.23,78.55,34,73.76,37.94,59.69,33.73,70.33,0.68
309.92,68.11,42.46,110.8,51.36,40.83,109.72,46.93,36.99,38.84,63.84,84.28,34,74.67,37.06,60.53,33.57,72.61,0.23
144.74,57.66,39.43,97.83,45.49,36.81,170.08,43.09,34.63,36.45,69.18,88.25,34,74.5,37,60.5,34.04,71.31,0
152.23,59.99,39.61,77.21,43.5,35.43,66.57,40.19,33.08,34.76,53.33,84.58,34,75.28,37,61.81,33.97,70.28,0.22
104.66,57.53,39.16,52.87,44.56,37.21,51.68,42.33,35.4,36.72,55.26,75.73,34,74.72,36.39,63,33.56,71.22,0.76
110.78,60.13,40.04,59.94,45.12,37.06,57.13,43.03,35.83,36.85,52.25,78.98,34,75.24,36,64.88,33.13,72.71,0.94
107.14,61.02,39.98,57.45,45.25,37.45,51.17,42.88,36.1,39.62,58.06,84.25,33.44,76,35.63,65.63,33.08,73.01,1.01
101.39,58.47,39.6,63.77,45.59,37.44,62.05,44.63,36.99,37.42,51.99,75.58,33.69,76.13,36,65.81,33.25,73.14,0.49
106.44,59.19,39.83,63.67,45.98,37.57,61.58,42.61,35.12,39.28,53.06,79.97,33.83,76,36,65.11,33.1,73.24,0.58
109.69,59.75,39.91,57.52,45.37,37.29,58.96,43.26,35.9,37.11,50.29,74.97,34,75.67,36.33,64.4,33.3,72.95,0.74
130.46,57.97,40.17,78.53,44.93,36.55,63.69,39.78,32.6,35.74,51.29,78.68,34,75.71,37,63.67,33.65,72.98,0.03
101.91,58.63,39.67,55.47,44.61,36.64,53.93,41.71,34.5,35.55,51.73,80.08,34,74.59,37.94,61.88,33.72,72.75,0.24
99.64,56.63,39.13,50.05,41.09,34.23,55.66,40.87,34.1,40.42,55.21,72.43,34,73.41,37.2,61.07,33.24,72.66,1.47
98.57,56.48,39.26,68.19,43.58,35.75,54.49,41.33,34.43,36.41,50.3,80.95,34,73.8,37,62,33.65,71.97,0.55
112.09,58.86,39.85,60.71,44.37,36.21,58.92,42.87,35.65,37.42,55.19,83.62,34,73.69,37,61.82,33.51,71.76,0.78
106.63,58.96,39.52,63.09,43.07,35.24,65.48,42.22,34.98,35.58,53.39,76.5,34,72.88,37.5,60.94,33.66,72,0.23
104.81,58.08,39.82,60.98,44.38,36.48,54.19,42.99,35.94,34.74,48.72,82.1,34.12,72.82,38,60.18,33.92,70.98,0.4
102.91,58.78,39.64,52.69,44.12,36.03,57.35,40.5,33.63,34.52,48.93,81.32,34.64,72.64,38,59.44,33.65,72.19,0.33
95.39,57.46,39.51,49.25,41.66,34.51,52.47,41.7,34.86,38.22,49.59,81.05,34.53,72.12,38,59.33,33.63,72.28,1.16
103.8,58.11,39.19,49.57,41.49,34.57,53.53,40.51,33.76,37.86,51.39,76.2,34,72.81,37.12,60.76,33.32,72.62,1.27
111.69,56.25,39.12,59.67,42.79,35.04,60.34,39.32,32.33,33.22,47.76,78.53,34,73.76,37.81,61.19,34.01,71.95,0.11
112.78,58.85,39.33,60.87,43,35.03,56.41,40.01,32.84,34.02,48.33,79.68,34.06,73.53,38,60.24,34.1,70.74,0
102.29,57.57,39.27,55.71,42.24,34.86,54.79,41.06,34.3,34.64,46.57,80.55,34.35,73,38,59.5,34.18,70.66,0.43
104.62,58.69,39.93,59.81,43.36,36.04,55.01,42.08,35.21,36.76,50.62,76.92,34,73.31,37.82,60.53,33.53,71.89,0.93
98.52,59.31,40.16,53.84,43.62,36.24,54.38,41.62,34.76,36.69,49.73,79.25,34,73.76,37,61.13,33.51,72.51,0.76
100.41,58.28,40.06,51.03,42.71,35.35,55.19,42.84,35.66,37.43,52.57,78.52,34,74.31,37,62.76,33.59,72.33,0.88
113.1,59.81,40.11,56.51,43.66,35.84,55.84,41.82,34.84,33.99,49.01,75.83,34,73.95,37,62.47,33.57,72.32,0.43
111.17,58.94,40.03,61.03,44.82,36.4,59.8,41.04,33.96,33.61,49.85,82.6,34.76,72.76,37.71,61.53,33.91,71.73,0.14
106.19,57.13,39.65,69.39,42.62,34.57,57.39,39.02,31.99,34.45,50.65,76.75,35,72.25,38,60.33,34.22,71.25,0
110.57,58.85,39.77,66.61,44.43,36.05,59.77,39.73,32.8,34.29,48.86,84.35,35,73,38.8,60.13,34.06,71.07,0.13
100.89,58.14,39.07,59.11,41.86,34.1,54.67,40.19,33.05,33.37,47.88,78.83,35,72,39,58.69,34.27,70.79,0.13
98.05,57.07,38.75,51.36,41.02,34.24,51.24,39.6,33.08,37.32,52.48,79.7,34.35,72.59,37.84,59.58,33.61,71.4,1.16
117.89,56.22,39.14,58.3,42.55,34.83,56.17,39.93,32.97,32.63,48.45,82.17,34,73.88,37.13,61.13,34.08,71.65,0.18
98.07,56.51,39.5,53.6,42.04,34.6,57.37,41.24,34.49,35.84,50.7,82.1,34,73.79,37,61.47,33.61,72.07,0.82
102.48,56.83,38.92,52.35,42.18,34.91,58.29,40.26,33.46,34.53,48.11,81.22,34,73.78,37,62,33.7,72.49,0.68
95.78,57.23,39.29,52.01,43.6,36.05,49.03,41.05,34.4,34.89,49.15,77.23,34,73.39,37,62,33.53,72.46,0.7
96.79,56.57,39.29,56.57,43.8,35.91,62.07,42.46,35.15,35.76,49.42,83.92,34,73.81,37,62,33.48,72.92,0.71
100.88,58.12,40,62.88,43.89,35.86,64.29,41.16,33.84,35.23,48.86,80.63,34,74.39,37.33,62.06,33.88,72.73,0.04
118.77,57.07,39.64,69.18,43.17,35.19,53.26,39.13,32.28,34.12,48.17,76.53,34.29,74.59,38,61.6,34.43,70.95,0
104.61,58.26,39.17,52.77,41.84,34.32,49.24,39.69,32.95,34.62,49.55,78.73,34.71,73.88,38,60.13,34.34,70.2,0.36
98.11,58.69,39.76,48.88,42.75,35.65,53.55,42.28,35.49,38.17,51.99,76.8,34,73.12,37.65,60.47,33.44,71.74,1.22
101.49,58.89,39.7,51.18,43.15,35.8,48.83,40.71,34.37,34.99,51.38,80.57,34,73.94,37,61,33.53,73.05,0.8
103.53,58.96,39.89,56.51,43.49,36.12,52.95,42.12,35.24,37.78,52.81,79.5,34,74.25,37,62,33.5,72.78,1
103.27,59.21,40.36,60.18,44.84,36.58,55.63,42.41,35.46,38.89,52.37,74.1,34,74.95,37,63.11,33.42,73.27,0.91
105.81,58.92,40.55,51.98,43.35,35.87,53.3,42.94,35.77,35.17,47.78,83.72,34,75,37,63.83,33.63,72.99,0.55
105.48,59.96,41.55,52.56,43.84,36.48,53.91,42.63,35.72,38.94,53.87,80.25,34,74.94,37,64,33.54,72.74,0.84
105.59,60.35,41.24,57.28,45.63,37.19,57.19,43,35.71,36.39,49.97,81.88,34,74.71,37,63.71,33.64,72.78,0.42
100.05,60.76,41.48,57.14,46.89,38.57,56.34,45.08,37.65,38.38,54.76,81.07,34,73.61,37,62.24,33.65,72.43,0.77
106.86,61.26,41.39,55.93,46.32,38.14,57.81,43.55,36.2,36.38,51.09,88.23,34.32,73.21,38,61.82,33.76,72.77,0.56
106.29,61.18,41.42,51.74,44.73,37.12,53.43,43.55,36.28,37.16,51.89,88.23,34.94,73,38,60.94,33.62,72.67,0.74
102.39,60.64,41.77,61.03,45.82,37.82,56.91,43.31,36.14,39.67,55.45,88.2,34.44,72.61,38,60.71,33.48,73.01,1.03
104.71,61.11,42.17,59.67,47.06,38.95,59.85,44.54,37.03,37.6,51.59,84.2,34.94,72.5,38,59.72,33.72,72.86,0.49
102.36,61.38,41.94,56.63,45.32,37.37,72.98,45.2,37.41,41.53,60.27,82.52,34.6,72.6,38,60.18,33.43,73.38,1.18
100.93,60.36,41.87,55.38,44.99,36.94,54.07,42.12,35.07,38.61,54.08,89.02,34.53,73.12,38,60,33.78,72.92,0.69
98,61.75,41.78,60.12,46.23,38.04,59.13,43.79,36.68,38.18,52.75,91.63,35,72.24,38.65,59.71,33.9,72.38,0.91
102.53,61,41.42,55.83,45.08,37.3,54.48,42.68,35.79,37.56,50.61,85.83,35,72.13,38.94,59.88,33.82,73.26,0.88
98.71,60.21,41.31,50.16,43.14,36.19,55.8,42.7,35.54,40.19,55.5,84.37,35,72,38.27,59.4,33.77,72.78,1.18
104.93,59.81,41.18,60.43,44.76,36.82,57.49,42.57,35.37,37.47,52.75,86,34.94,73,38,60.06,33.86,72.92,0.73
98.61,59.19,40.65,57.53,44.94,36.94,67,43.18,35.64,38.59,56.42,85.37,35,72.38,38,59.21,34.03,72.24,0.62
102.93,60.47,40.83,61.86,45.59,37.23,59.68,42.08,34.74,36.04,52.41,86.23,35,72,39,59.35,34.15,71.73,0.16
105.65,58.58,39.87,53.01,42.29,34.98,62.82,41.56,34.53,34.67,48.06,83.1,35,70.81,39,57.5,34.29,71.28,0.29
100.23,58.15,39.57,48.34,41.54,34.74,50,40.15,33.57,37.08,51.44,81.62,35,70.81,38.67,58.67,33.71,72.13,1.11
100.46,58.86,40.34,57.57,44.59,36.38,56.7,42.79,35.46,34.65,48.98,83.4,35,70.47,38.88,59,34.09,71.97,0.46
108.96,58.65,39.83,50.73,42.64,35.12,54.53,39.25,32.41,35.28,48.63,81.42,35,70.5,39,58.06,33.85,72.13,0.73
96.26,59.14,40.8,48.79,42.71,35.74,50.9,42.09,35.36,37.05,54.26,87.73,35,70.35,39,58.06,34.13,71.73,1.03
103.04,60.33,41.24,55.04,44.45,36.6,53.76,42.04,34.96,36.33,53.87,82.12,35,71.06,38.94,58.88,33.89,72.25,0.48
101.77,58.75,40.76,56.66,42.57,35.2,56.65,40.9,33.95,36.67,49.18,82.65,35,71.11,39,58.53,34.1,72.2,0.63
109.09,60.92,40.71,54.57,42.76,35.2,54.36,41.35,34.19,33.53,46.13,84.53,35.27,71,39.67,56.94,34.61,71.42,0.04
99.68,59.35,40.14,50.44,42.3,34.93,52.25,40.28,33.61,33.66,49.59,84.32,35.5,70.44,40,55.67,34.27,70.92,0.61
101.55,59.3,40.4,52.74,43.16,35.63,52.61,40.62,33.94,35.5,50.03,83.27,35.4,70.67,39.24,56.82,34.28,71.04,0.78
94.87,58.14,40.72,53.59,41.62,34.66,53.35,41.69,34.98,38.58,51.33,82.88,35,70.65,38.81,58.69,33.93,72,1.2
101.76,59.09,41.09,47.39,42.12,35.03,52.2,40.92,34.47,38.65,52.57,84.03,35,71.57,38,60,33.9,72.06,1.04
102.6,59.01,40.84,54.76,41.97,34.76,45.46,39.81,33.51,36.8,51.62,84.48,35,71.63,38,60.44,34.09,71.84,1
101.24,59.88,41.07,58.1,42.43,34.71,58.98,41.37,34.26,35.63,49.64,86.62,35,70.44,38.44,59.61,34.46,70.77,0.38
99.62,59.96,41.58,52.22,42.84,35.49,53.25,41.38,34.64,39.82,55.65,84.77,35,70.63,38.22,58.61,34.02,70.63,1.02
102.19,59.33,41.39,59.83,43.57,35.8,55.33,41.14,34.23,35.97,50.87,87.22,35,71.21,38.39,59.22,34.51,70.68,0.38
101.48,60.62,41.86,58.18,42.71,35.66,50.8,42.37,35.59,39.37,53.1,84.2,35,71,38.12,59.12,34.03,71.07,1.2
135.57,58.49,40.58,56.51,42.1,34.54,50.94,39.24,32.76,34.81,48.15,85.45,35,71.33,38.76,59.47,34.63,70.75,0.26
101.85,59.26,40.18,54.22,41.75,34.55,58.07,41.39,34.59,38.76,53.58,88.98,35,70.63,38.33,58.73,33.98,70.68,1.22
105.36,58.9,39.86,56.23,41.6,34.19,51.94,39.43,32.56,35.61,47.67,86.02,35,71,38.41,59.35,34.15,71.96,0.68
103.07,58.08,39.57,56.05,41.36,33.67,57.07,39.27,32.37,33.39,47.69,88.4,35,71.05,39,59.81,34.52,71.06,0.28
106.63,58.39,39.41,56.01,41.47,33.94,50.47,37.93,31.43,34.05,48.32,82.53,35,70.47,39,58.42,34.53,70.03,0.48
109.28,59.93,41.21,57.13,44.15,36.02,56.4,39.7,32.83,34,46.6,81.53,35.56,70.88,39,58.18,34.69,70.13,0.1
107.14,60.3,40.96,57.18,43.54,35.75,54.04,41.46,34.4,35.52,49.14,78.38,35.88,70.94,39,57.29,34.39,70.11,0.59
110.46,60.86,40.7,59.74,42.86,34.57,51.2,39.32,32.31,35.03,52.16,84.25,35,70.93,39.06,58.06,34.38,71.33,0.32
116.94,59.2,39.94,56.93,41.92,34.37,63.18,40.42,33.44,34.24,50.39,83.45,35.83,71.83,39.94,56.89,34.89,70.22,0.21
112.52,55.82,38.77,46.75,40.11,33.35,48.71,39.11,32.67,36.98,53.07,84.12,35.22,70.72,39,57.75,33.97,70.92,1.37
104.85,57.82,38.33,51.07,40.37,33.29,48.71,38.72,32.28,34.63,50.18,89.2,35,71.19,38,59.18,34.08,71.8,1.02
106.75,57.88,38.84,50.92,41.13,33.87,53.92,39.5,32.76,33.47,46.39,78.02,35,71.06,38,59,33.98,72.13,0.78
96.45,55.39,38.02,49.38,39.85,32.92,50.17,38.64,32.2,33.98,50.47,76.08,35,71.39,38.76,59.47,34.05,71.98,0.74
110.91,57.66,37.79,61.28,40.48,32.96,56.39,38.2,31.38,32.55,46.36,76.78,35,71.24,38.67,59.73,34.43,71.07,0.24
98.53,56.23,37.44,54.12,40.5,33.03,51.23,38.45,31.69,31.81,45.47,76.02,35,71.11,39,58.17,34.53,70.51,0.13
103.61,56.01,37.8,51.99,40.71,33.19,49.85,37.93,31.45,32.5,45.03,77.82,35,71.41,39,58.06,34.36,70.46,0.53
100.81,55.98,37.04,56.59,39.81,32.46,44.94,37.37,30.82,32.81,45.31,80.43,35,71.28,39,58.13,34.16,71.44,0.56
100.62,56.82,37.3,55.95,40.86,33.28,52.05,39.68,32.75,33.08,48.12,68.85,35,70.76,39,58.4,34.16,71.13,0.77
101.72,56.81,36.92,47.99,39.21,32.19,45.75,39.09,32.62,32.87,47.41,74.95,35,71.47,39,58.75,34.05,71.79,0.82
101.72,57.03,36.89,54.56,38.13,30.81,45.21,36.43,29.8,30.74,45.5,76.3,35,71.78,39,59.5,34.4,71.72,0.33
103.42,56.46,37.03,51.53,38.38,31.22,51.61,37.98,31.39,31.37,44.57,72.88,35.07,71.07,39,58.11,34.67,70.14,0.43
101.16,55,36.74,52.62,39.57,32.14,58.61,39.23,32.35,33.17,47.79,72.72,35,70.73,39,57.58,34.28,70.71,0.6
99.51,55.21,36.4,50.55,39.2,32.32,48.04,37.85,31.2,33.48,47.96,76.5,35,71.39,38.76,58.76,33.98,71.53,1.02
102.54,57.58,36.77,48.85,39.54,31.95,50.78,37.1,30.52,30.74,43.46,74.97,35,72.11,38.44,59.67,34.12,72.43,0.64
102.78,57.3,36.95,58.97,38.37,30.85,48.64,36.03,29.14,30.51,45.58,71.15,35,71.68,39,59.65,34.79,70.48,0
102.67,57.26,36.33,54.56,39.14,31.53,51.96,37.28,30.39,31.04,46.76,70.48,35,71.76,39,58.18,34.86,69.66,0.04
95.64,54.28,36.46,46.96,40.42,33.15,48.36,38.36,31.7,33.2,47.91,74.32,35,71.71,39,58.25,34.23,70.49,0.95
100.38,55.87,36.67,47.53,39.93,32.68,49.31,37.77,30.89,33.24,47.7,73.95,35,72.06,38.44,59.56,33.91,72.48,1.01
100.12,58.11,36.71,50,41.5,33.94,46.33,38.7,32.07,33.22,48.54,74.78,35,72.13,38,60.63,33.78,72.94,0.96
100.26,55.84,36.61,50.86,40.46,32.85,51.41,38.45,31.57,33.02,47.66,70.47,35,72.82,38,60.83,33.92,73.43,0.91
101.03,55.91,36.3,53.78,39.73,32.19,48.38,37.53,31.09,31.74,46.82,71.45,35,72.53,38,60.13,34.12,72.83,0.82
96.65,55.03,35.88,49.51,39.11,32.27,47.8,37.93,31.25,34.95,49.75,76.5,35,72.39,38,61.12,33.71,72.79,1.41
98.95,57.49,36.72,51.46,40.98,33.69,49.93,39.33,32.31,34.43,51.25,73.12,35,73.06,37.94,62.24,33.88,73.13,1.06
99.19,57.56,36.61,50.85,39.99,32.64,50.96,38.99,31.94,36.98,58.1,75.97,34.28,73.56,37,62.81,33.67,73.58,1.38
105.66,56.46,37.21,56.7,41.56,33.97,51.87,40.46,33.35,34.93,54.26,73.35,34.28,74,37,62.72,33.83,73.03,1.11
110.46,57.96,37.69,51.6,43.19,35.03,53.86,39.95,32.92,35.22,53.94,70.05,34.18,74.35,37,62.78,33.7,73.78,0.96
105.39,56.45,36.93,58.62,42.22,34.07,49.04,38.67,31.52,33.01,49.03,76.17,35,73.76,38,62.61,33.89,73.31,0.68
99.18,56.05,36.81,49.78,40.24,32.56,43.75,37.24,30.55,31.88,48.09,75.13,35,73.07,38,61.17,34.02,72.5,0.53
96.14,57.12,37.33,51.62,42.1,34.5,59.78,40.62,33.57,36.69,54.24,72.58,34.5,73.5,37.73,62,33.65,72.91,1.46
108.88,60.1,38.11,60.44,42.2,33.93,51.48,39.03,31.94,33.47,49.28,71.37,34.44,74.56,37.47,63.06,33.79,73.83,0.49
109.8,57.72,37.52,55.99,41.57,33.34,49.9,37.72,30.39,31.34,49.86,75.47,35,73.94,38,62,34.55,72.28,0.08
106.54,56.46,37.46,56.62,40.95,33.19,48.92,37.88,31.09,32.49,58.66,73.13,35,72.5,38.6,60.7,34.33,71.28,0.41
85.02,59.05,47.85,54.5152867635,47.6011081272,41.66829088,42.8183815002,39.3524787903,35.0323013306,42.1181818182,47.4618181818,117.3,36,57.7222222222,38,53,33.05,66.575,0.475
91.84,59.56,47.51,52.0895541055,45.3970282418,39.6780302865,52.7058439816,48.8407565846,43.2545776367,40.1277777778,45.1166666667,111.3666666667,36,58.2857142857,38,52.8235294118,33.325,66.1833333333,0.2666666667
89.36,57.49,46.87,57.6416196823,45.0009160042,39.5579786301,56.0991302066,48.0703779856,42.516816881,40.137037037,45.8388888889,106.9,34.875,64.1875,38,51.9444444444,33.125,65.5166666667,0.675
85.32,57.59,45.9,54.8483404272,47.0465117062,41.1279099408,57.8793261051,50.2897830009,44.6641945839,39.7722222222,45.0388888889,109.05,36,58.5294117647,38,52,33.125,66.3,0.55
79.68,54.96,44.18,55.6543224559,46.0913379894,40.460842357,56.4754104614,45.887677908,40.4268829823,38.3907407407,45.5722222222,103.8666666667,36,58.7058823529,38,51.75,33.9916666667,64.55,0.1166666667
84,55.43,44.61,55.5325119495,43.9467747212,38.675965786,50.4726324081,42.7829031944,37.9841375351,39.1814814815,44.1111111111,98.1666666667,36,58,38,51,34.675,61.7583333333,0
79.34,54.82,43.54,52.3201849801,44.6282016209,39.1497764587,53.41009701,43.8502852496,38.8862118441,37.5581818182,42.0981818182,105.7,36,58,38.5294117647,51.4117647059,35.0833333333,59.8333333333,0
79.95,53.79,42.9,54.1486125273,45.3107131509,39.7411231995,46.3405852318,43.2524929047,38.3671987057,38.1555555556,44.8537037037,99.7,36,58.2941176471,38.8125,51.375,35.1583333333,59.0916666667,0
78.68,53.13,42.13,48.1196266174,42.420505778,37.2320119222,46.059672429,41.0269939716,36.4993060185,35.6555555556,40.8333333333,96.65,36,58.8,38.3846153846,51.5384615385,35.0333333333,59.775,0
82.7,51.63,41.53,52.9713915775,42.2115466469,36.8691420304,48.4778335094,40.1717267036,35.7301596403,35.412962963,41.2407407407,90.45,36.1052631579,57.8947368421,39,51.5625,35.45,59.0583333333,0
81.45,50.78,41.03,49.7588263618,41.9934323629,36.6800833808,44.8728567759,40.2274417877,35.7510651482,34.7962962963,40.037037037,93.25,36.8888888889,57.4444444444,39,50.9444444444,35.4916666667,58.7416666667,0
76.54,50.4,40.7,46.0609749242,41.7900756033,36.6422920227,49.4231399087,40.6041273229,35.9566588682,34.0444444444,38.8203703704,90.6333333333,36.9473684211,57.4210526316,39,50.4705882353,35.5916666667,58.5583333333,0
76.54,50.19,40.83,46.4188519646,41.5286966212,36.2281330333,53.5595112969,40.2063394434,35.7429976744,33.3254545455,38.0890909091,95.15,36.8235294118,58,39,51,35.0166666667,59.9083333333,0
71.35,49.89,40.09,44.6949014103,39.390007019,34.3003277498,45.785276974,39.3252839481,34.7953366672,33.8092592593,38.7055555556,88.7833333333,37,56.8235294118,39.5882352941,49.6470588235,35.5666666667,60.0666666667,0
77.54,50.5,40.48,43.5473910438,37.8808152941,32.874680731,44.2596638998,38.4250248803,34.0475725598,34.8555555556,40.9925925926,94.4666666667,37,56.5,40,49,35.8166666667,58.4416666667,0
77.48,49.52,39.53,45.1163640022,37.0026938915,32.0711779594,42.036744286,38.6072814044,34.0981064965,34.1888888889,40.4055555556,86.75,37,57.375,39.8235294118,49.0588235294,35.4916666667,58.95,0
76.23,49.38,39.72,41.231627296,36.7165935741,31.9471572427,40.7978888119,37.410774231,33.1724205017,33.8537037037,39.6851851852,84.8833333333,37,55.9411764706,40,47.8823529412,35.975,58.4,0
75.56,50.24,39.52,46.8244486915,36.946065055,32.1447729535,44.8539258172,38.695358052,34.2416544521,33.6166666667,40.2351851852,90.7333333333,37,56.2777777778,40,48,35.825,57.6333333333,0
70.79,50.06,39.77,46.5038717058,36.5805776384,31.6464272605,43.3764902003,37.6455102808,33.4550369487,32.4945454545,36.7109090909,82.75,37,56.0555555556,40,47.5882352941,35.9666666667,58.35,0
73.83,48.53,39,41.2077710629,34.6670994759,30.203701973,42.8286494087,34.9737721612,31.1624767079,31.9592592593,37.8296296296,85.6666666667,37.8125,55,40.3529411765,46.7058823529,36.3583333333,57.3416666667,0
72.95,49.13,38.93,43.7724619548,34.3124725342,29.7614538829,44.58556725,37.0883179833,32.903704475,31.6537037037,35.7833333333,83.1,38,54.8666666667,41,46.8823529412,36.75,55.9583333333,0
75.68,50.06,39.26,42.5730069478,34.4866036733,29.853964742,41.9357187483,35.8482822842,31.8677582211,32.1333333333,37.1981481481,83.8833333333,38,55,41,46.1666666667,36.8166666667,55.4333333333,0
74.64,49.35,39.14,40.2385938432,34.027147717,29.5880081389,38.0014560223,34.5754259825,30.8518371582,32.0648148148,36.3185185185,84.0166666667,38,54.4444444444,41,46,36.9083333333,55.1,0
76.28,48.5,38.69,41.0254985264,35.887094089,31.3334247044,39.8281097412,35.6069164276,31.8245133162,32.9259259259,36.987037037,79.6333333333,37.0714285714,55.0714285714,40.4375,46.125,36.2583333333,55.8416666667,0
73.26,48.78,39.06,43.0736346525,35.0963361403,30.49967418,41.5093543109,35.3487450095,31.4546285517,32.6092592593,37.4833333333,77.1,36.5294117647,56.5294117647,40,47.4705882353,35.8833333333,57.3666666667,0.0666666667
72.98,47.38,38.42,42.0114156823,33.1802023837,28.8572029314,40.2557749748,34.729780674,30.9349291325,31.56,36.4363636364,79.3833333333,37.2631578947,55.0526315789,40.3125,46.875,37.0083333333,55.5333333333,0
73.36,47.43,38.76,39.2014734605,34.3329734802,29.9275002199,41.415573597,34.1115099192,30.4727938175,31.8925925926,36.6481481481,80.6333333333,38,54.4117647059,41,46.5625,37.2666666667,54.1916666667,0
74.36,48.52,38.75,41.8515000343,35.5682220459,31.0007917881,43.5271186828,35.876568065,31.9616351408,32.9,37.7037037037,80.45,38,53.5,41,45.8823529412,37.15,53.7166666667,0
74.58,49.67,39.4,41.8538375431,34.4744105869,29.9932853911,37.2086553574,34.351980567,30.6972074509,32.1037037037,36.7388888889,76.7333333333,38,53.9444444444,41,45.6875,36.8833333333,54.5666666667,0
77.39,48.85,39.01,38.4335904121,35.7958767414,31.2457572222,42.32076931,36.3144342899,32.3480604887,33.6296296296,38.7481481481,83.8333333333,37.875,54.125,41,45.3125,36.6666666667,55.0333333333,0
74.28,49.13,39.42,39.4424309201,34.3725980123,30.1838741302,44.6436960321,35.8724260832,32.0818731408,33.9611111111,38.0666666667,83.6333333333,37,53.0555555556,40.7368421053,45.7368421053,36.6333333333,54.85,0
69.88,48.45,38.87,48.5954377916,35.1933822632,30.6628701952,46.768186442,35.2435953776,31.4569040934,32.8418181818,37.0290909091,80.4166666667,37.2222222222,54.2222222222,40.2666666667,46.2,36.6833333333,54.9416666667,0
